Text,Target
"@buckhollywood I can't wait to hear &quot;Their&quot; Buck. Put it on Itunes, I'll buy it  haha",4
sleepy....went to a fun party last night then came home and watched the uninvited and bride wars..both good movies ,4
@NKOTBLVR thanks v! Man im Pissed that its not on reg tv tho...you'll have to keep me updated. ,4
"@wimco That makes two of us! You know what, let's go on a strike. ",4
@Ihavealottosay Happy Birthday! I hope you have a wonderful day ,4
@hellorachael aww bless that's a nice tribute ,4
i'm watching antiques roadshow on PBS ,4
@churroboy i just went there for the second time this weekend ,4
"@Cessii It's Dougie's day in Brazil, apparently ",4
Hmm... How 'bout NorCal in a month? ,4
Listening to music ,4
"@steveconway I finally finished reading Shiprocked and it's awesome! Like really, honestly, place-of-honour-on-my-bookshelf awesome  More!",4
"@mamasvan Nope, jackass ... I like the BandAid song  How is your sassy self today? (ps you know the &quot;jackass&quot; is said w/love -hehe&gt;",4
"@mileycyrus hey just watched hannah montana the movie! it was great!!!  i loved the songs, i'm going around singing them to myself now =P",4
@VickiElam And I just followed you ,4
@sennydreadful welcome home!! Who did you dress up as this time? And more importantly... do we have video evidence? ,4
Going to the biggest street fair of all time... gonna get me some fair food.  Yummo.,4
@Aakriti the wishlist post? lemme know when u enter politix ,4
"@OfficialJoBros  Hey Jonas, I really love you guys, You're The Best ",4
@taianderson @macpowell maybe you'll win next time ,4
Yum Ninfas mexican cafe!! Soo good! I'm extra full now  Loves the Galleria!!,4
"@Beregond Out of context, you realize how dirty that sounds, and what a closet pervert it makes you sound like! ",4
@BobbyCash I like it and it has my fav color on it ,4
@dueltommycha DO IT!!  You won't regret it!  Just make sure you get Halo 3 dude.  ,4
"@juella_ Well, you keep tweeting impressive stuff. ",4
"Getting ready for a visit 2 the barn... c my 2 big boys ,yaaahh ",4
I love sundays spent with emmy and her family ,4
Hello! I'm awake at last. Coffee a.k.a. Activator Fluid is at hand. My day begins! ,4
"going for a bath, gotta start microcontrollers  prep 4 2moro's xam  ",4
@erdoland Great hanging out with you @ #napoconf09. Hope you're  having fun @ Disney. ,4
@SaraPhotographs haha...i had to write a long paper for history today. but i got it done early ,4
@tracyewilli LOL! I'll bet ,4
@ShellyKramer  Today for some reason it's worst than other days... I may need a nap...,4
@toriheartsu Thanks for the link!  I love it. ,4
"@SolarSoda Oh thanx. I like all sorts, from pop, rock, indie, RNB to jazz ",4
u know what i want? Cake! and u know what kind? BAKED ALASKA!  I wish..xD,4
@josephdee great stuff - I'll see you there then. Really looking forward to it ,4
@BlancheMaynard But sometimes it is nice to re-tweet without first shorting the tweet is n't it ,4
@SoulLatin OMG I can't keep my eyes open. I think I'll take a nap while you work.  ,4
@ThisIsJuice LOL  you're my favorite......,4
Yay for a fun filled rainy day at bamboozle ,4
@siddharthainc It's funny if you read it in a different context. ,4
"While each batch of Fiddleheads gets canned/sealed (every 10 min)... I'm checking out others work... right now, Northernlight Filmworks ",4
@JJaceMom Haha...because my favorite ESPN writer is a Celtics fan! I want to read more columns!  ,4
"@vanillabean45 My friend @megc writes for Joey in Astoria! In fact, I took pic of her on this page (b). ",4
@COCKnBULLcomic  NEAT! ,4
Going to bed early today! That means.. right now! ,4
"@LouiseBrig girl after my own heart, bless ya ",4
slept till almost one then tanned outside!! today is a lazy day ,4
@pratikgupta No man.. nothing to do with naina.. she's still awake.. i am just trying to see if i can end up getting more out of my day  ,4
@AngryBadgerGirl Warm fuzzy feelings today. All your fault. ,4
@LucasCruikshank haha yeahh my friend and i were the only ones under 60 when we went to see the statue of liberty c(: but it's amazingg ,4
There's a mix on power 106 and it sounds like Street Fighter ,4
watching marley and me ,4
"@DonnieWahlberg we probably won't hear from you until way after the launch. Have fun, baby!!! ",4
@craigyd so Twitter is good for your health too ,4
@kassykassandra oovoo is video chat! you should download it and then we can talk ,4
@RealHughJackman your an amazing person inside and out ,4
"my cousin is dating someone who has the same name as her dad. and her dad, mom and sister have the same initials as she does. #CONFUSION! ",4
"@MeeshLynne...Count in the Global Citizens Plaza. The flags waving in the cold air. Warm water, just perfect for a sneak attack, lol. ",4
"schedule: shower. joe joe's ordination (i loves my joe joe  lol. be happy, cause i've had a change of heart about things &lt;3",4
New Post via RECYCLED RUNWAY. My take on music and fashion icons. Go look! ,4
@mumusunshine15 i stole her towel because she poured cold wtr on me last week.  lol,4
You make me act like an idiot. But it's totally worth ittt ,4
http://twitpic.com/4hvn6 - My sisters dog in the snow ,4
I'm just a nice girl...  http://twitpic.com/4hvn4,4
@RMyfanwy Nah my hairs not been black since i was 21 :o Do you have any cats? I want a ginger boy cat ,4
new tattoo ,4
@tonyt787 I think you need to spend a lot of time in the tv section ,4
@jessicalmiller Bread co has free wifi and empty tables ,4
"At the office. My voice is gone &amp; I stink. I was pouring sweat while preaching today so I stink now. Yes, that is gross but oh well. ",4
Revo tonight? yes please ,4
In heaven. At the nail shop getting a mani and pedi. Feeling much much better today! ,4
@hellokaterose no its not ,4
"if anyone is near the office, please bring food! preferably something that'll stick to my ribs.. lamb kebobs are always good ",4
@frankborin that movie is swedish  never saw it though. european movies are really slow.,4
"still up, just had a nice conversation with friends, inspirational as always, those pesky goblins ",4
is apple pie and 80's chooonssss ,4
@iamjersey: go for a classic...like surf ninjas  seen it like 8 times and it still rocks,4
"@LizJonasHQ I tried downloading it from there, it was such a pain! wayyy too big. : / oh well ",4
soo i went to maxs and kristen quimpo a.k.a. porkchop  was the first person to see my haircut besides family :] hahaha we say eachother ;P,4
@campbellclaret oooo they're in the play off's then. ,4
@SPSaturday_DC I am back and ready to go. When can I sign up for #spsclt? ,4
the anticipation of britney is killing me. i just want to see her! damnit lmao  4hrs,4
an otter that can play the trumpet ,4
"@tear96 Please go live, I'm so bored ",4
"@AKGovSarahPalin Welcome to Twitter Governor Palin  Great to be able to get updates on Alaska, all the way from NY! We love and miss you!",4
@kristimeier I will gladly give you some of mine to sort if you'd like to feel included ,4
 oh how i love being home some days... &lt;3,4
@cephaler highland park diner! Duh ,4
@Gracie86Grace  i just think shes great. And im trying to conjur up a way to get on her show..lol..a little crazy i know but (cont�,4
@Urbaneperspmag i can't get enough of it ,4
looking forward to a new week with new uppertunities  www.nettbutikksenteret.no,4
had so much funn  totally lived life &amp;&amp; realized he is NOT worth it.,4
At my mums as she has made choc cake  having with tea .. Bliss ,4
"Finally getting some REAL BJJ training, thank you so much Roberto Traven!! Heading to work happy. ",4
OMG! PS3 is the best console ever! ,4
...naptime for me - spectating a race is hard work.    I had to carry Rob's race backpack the whole time!,4
@StaceyAnastasia It seems they're becoming somewhat less elusive! I &lt;3 u Stacey. Hope u had fun last night ,4
from my fortune cookie at lunch: &quot;Time for your promotion will come soon&quot;.    What kind of promotion? hmmm... could mean many things ,4
"Rain rain go away.. Just waking up on this sunday, think i'm gunna start my new book Jenella got me ",4
is singing with my choir at 3pm today...and playing a little saxophone too ,4
@Mhaey Thankyou! ,4
@dreamingmachine  great reel  loving it,4
@Michellemmm ESP!  I'm watching Cherry Falls in a bit!,4
@kfirpravda  thanks... tough day today.  lots of pain. lots of meds...  should be better tomorrow.,4
@BriBri123 Hey  How are you??,4
is planning a get away ,4
"Enrique Iglesias is in Denmark  woooaw, how coool is that ?! :b",4
@SatinDollCo You're welcome ,4
doing laundry watching the redsox. softball at 7 then bruins and maybe a beer ,4
@n8s8e I'm more into 16PF myself. But I'll give MB another look ,4
"@CourtneyEllyse I know right?! Ridic! Whaaaatever. If he wants it awkward, then fine! Haha. ",4
@Preyamongwolves Oh. I'll leave the building then ,4
"Playing Sims, talking on the phone with ALEXANDRA!  birthday in 6 days!",4
"@projektcancer where in the world did u get ur story line- as ur profile for space.com, esp the dark stormy night part  hahaha",4
@MrPointyHead Red Faction Guerrilla? ,4
@MandyyJirouxx Hi mandy  hah,4
"@NKANGEL74 lol...i knew bout the amazon thing, thats how u got ur jordan love song cd!! ",4
@Dannychoi13 @pimpmamadeb  I eat kfc at least once a week. Sonic is guilty pleasure  http://myloc.me/sup,4
 AwEsOmEnEsS,4
watching some season 3 episodes ,4
Sitting in the ama concrete building with a squillion other people. Tornado warning till 3. Absolutely bucketing down. Nasty afternoon ,4
Focus...focus....you can do it! Almost done! ,4
is making cupcakes with the girrrrls today  go jesus go.,4
@MutheringHeight I had NO idea you lived in MY town! ,4
i love my grandma ,4
needs a buddy to go biking with @ the beach today ,4
off work 2moro !  what shall i do ?????,4
@InLuvwithJON Congratulations!!!  Enjoy every second of that phone call! I'm sure u will but pass on all the love from all the Jon-girls. ,4
@fitbrotha dahntay actually had the funniest dunk in duke history  http://tinyurl.com/d83zw,4
Finally home! Home sweet home!  Now.....getting ready to step back out and meet up with Stacey! See u soon!,4
"@rawn Oh, I forgot to add in rucola, carpaccio beef, parmesan and artichoke... &quot;These are a few of my favourite things&quot;. ",4
"omg #poynterday is 6th in my trending tweets! i didnt even know about it, apparently there are ALOT of mcfly fans! ",4
@beckyinthesky i fucking met the scissor sisters  spent a whole evening with them. and yes i'm dancing,4
My grandma told me I'm her chocolate queen  I love it!,4
I do love the sun! ,4
@kellynewsome sounds like heaven.  ,4
@jeffhibbard Someone had a lot of time on their hands. ,4
"@jesseluna I'd do the same thing. In my old house, no corners are square, nothing is level. Amazing it's still standing. ",4
"what an incredible, incredible party. Thank u all for coming. See u soon. Dance Is A Feeling. ",4
@RetroRewind I believe u are a straight great guy  Please tell me a little of what DW is really like please,4
"@buckhollywood Yes, if you are right handed you strum with your right hand. ",4
I love me some Greeks  &quot;A Taste of Greece&quot; hmmm  http://tr.im/kmGS &amp;  http://tr.im/kmGV,4
back from a brill weekend away ,4
@postsecret A sixth book already? yay ,4
"is going home to study for her final and do a little bit of blogging on the side. The retreat... yeah, that I have to write about.  ^__^",4
thinking of new names for the kitty... any suggestions?!? ,4
"date night w/hubby scrapped cuz we spent too much on groceries. oh well, next week is fine, but he still wants 2 go 4 margaritas ",4
friends house ,4
"No thanks,i dont want a slice of Jefree Star ",4
@oprahandme Thanks for the rec ,4
is home alone haha bring on tuesday day of peacefulness some sun would be nice ,4
@unngh Aww we miss you too. Gutter chat is sort of epic. Starting to like it over ninchat. ,4
"Its taken me a while to get into it, but I'm really enjoying the new Fightstar album now. Cheeky drumming! ",4
@Eph_NRW_Support ..... FOLLOW this Twitty  ?,4
@papertimelady yay  your prom is going to be so awesome!  I wish you a 'TheMostAwesomePromEver'  in advance ,4
is about to watch 'the making of radioactive' dvd ,4
@Jayde_ I'm off to Roundhay park too  Perhaps not Tropical word since i went last week.,4
@dreamboatqueen Take a picture of you wearing the pig mask and send it to your parents ,4
aha...sorry...na ein Nick  afronum is halt afronum ;) www.afronum.com,4
I am closet &quot;dollhouse&quot; fan.... time to clean my apt. ,4
@petewentz OMG i use to buy my CD's from columbia house ,4
"walking with loud giant steps &amp; practicing looking innocent, so when the boys stumble out of bed I can say 'What gets you up so early? ",4
